id,sender_id,receiver_id,amount,start_time,end_time,mpp,is_success,no_balance_count,offline_node_count,timeout_exp,attempts,route,total_fee
333,4875,9753,4177,307045,307846,0,1,0,0,0,1,49089-11059-47912-75903,6980
334,4121,2440,3109,307510,308106,0,1,0,0,0,1,46988-52744-36766,2073
335,2036,89,3022,308807,309606,0,1,0,0,0,1,15854-15343-15344-207,5294
336,7818,10607,5744,310909,312302,0,1,1,0,0,2,68162-43227-32144-79319,8968
337,5633,2804,4923,312026,313022,0,1,0,0,0,1,55707-43429-41286-8563-23948,9338
338,5270,7233,5114,315597,316393,0,1,0,0,0,1,51979-44168-34187-65825,5027
339,9949,6688,3839,316654,317248,0,1,0,0,0,1,76686-6638-63643,5006
340,8702,291,3704,317376,318168,0,1,0,0,0,1,71700-38749-350-960,3882
341,3819,1871,3682,319597,320192,0,1,0,0,0,1,34139-52744-14243,3096
342,405,6410,4387,321380,321977,0,1,0,0,0,1,14338-5785-62531,2446
343,5372,922,7219,321487,323478,0,1,3,0,0,4,73263-73264-26512-6657,10051
344,2425,9426,4765,321939,322741,0,1,0,0,0,1,19903-21012-60461-74595,5062
345,7553,4458,4951,322532,323129,0,1,0,0,0,1,67104-38540-42876,6376
346,994,2325,3502,323062,323658,0,1,0,0,0,1,6253-10950-19073,6173
347,7033,2189,5658,324750,325547,0,1,0,0,0,1,65022-45917-42085-17662,9132
348,10524,3284,3754,325604,326398,0,1,0,0,0,1,78986-20575-10490-35017,4764
349,7002,10104,5598,325644,326443,0,1,0,0,0,1,64900-55570-31987-77307,8817
350,2534,4949,5928,326072,326867,0,1,0,0,0,1,21004-53243-52994-49475,8614
351,10899,4355,5282,327248,327844,0,1,0,0,0,1,80486-22581-47012,4892
352,4231,9173,6195,327259,327858,0,1,0,0,0,1,39490-31637-73585,3480
353,1179,7482,4038,328242,329238,0,1,1,0,0,2,8737-3051-2006-66821,6413
354,3091,6821,5338,328573,329172,0,1,0,0,0,1,26774-10455-64175,6308
355,7795,786,5449,329955,331344,0,1,2,0,0,3,68072-2034-3054-4300,8380
356,4696,8790,4119,331760,332358,0,1,0,0,0,1,46655-29679-72051,5378
357,1176,7207,6227,331942,332541,0,1,0,0,0,1,8446-14296-65719,3208
358,5385,612,4192,333738,334535,0,1,0,0,0,1,53466-52682-5705-3049,3739
359,9073,5856,4936,337455,338055,0,1,0,0,0,1,73184-46399-58330,6440
360,5450,1656,4264,337639,338437,0,1,0,0,0,1,53831-58440-22570-12098,5006
361,7203,6271,5117,338339,342335,0,1,0,1,0,2,65702-10733-8576-61977,7004
362,9074,7110,5105,340281,340879,0,1,0,0,0,1,73188-5159-65333,2503
363,5726,6097,6574,340692,341885,0,1,1,0,0,2,56845-48730-48726-61279,6208
364,5546,5671,4808,342771,343367,0,1,0,0,0,1,54702-37994-56285,4901
365,5035,6209,6193,344306,345099,0,1,0,0,0,1,49650-58440-3409-61729,4704
366,9085,5715,5582,345212,345807,0,1,0,0,0,1,73232-18796-56915,5169
367,10341,8084,5799,345692,346289,0,1,0,0,0,1,78256-3164-69227,3694
368,2122,10755,5370,347197,347996,0,1,0,0,0,1,16715-13454-52947-79911,7221
369,1717,3939,3851,347445,348241,0,1,0,0,0,1,72441-72438-22333-35668,9013
370,8578,3714,4516,350173,350969,0,1,0,0,0,1,71204-23326-9589-32673,6360
371,620,5822,6238,351674,352472,0,1,0,0,0,1,3100-15737-51621-58120,4742
372,386,8111,5832,353165,353759,0,1,0,0,0,1,1717-7732-69337,4201
373,3872,4233,4798,353197,353795,0,1,0,0,0,1,34641-6568-39525,5593
374,10956,2953,5726,354239,355038,0,1,0,0,0,1,80716-24216-28926-25603,5002
375,2606,9270,4258,354329,355518,0,1,1,0,0,2,21926-12729-12714-39429-73971,9261
376,6914,419,3993,354373,354970,0,1,0,0,0,1,64546-52689-2012,8600
377,154,6682,4591,354649,355445,0,1,0,0,0,1,461-1968-37704-63619,4525
378,10493,1735,4180,355328,356124,0,1,0,0,0,1,78862-39772-52740-12629,6974
379,8198,8493,4329,357967,358561,0,1,0,0,0,1,69684-1709-70865,5871
380,10261,6288,6283,360823,361617,0,1,0,0,0,1,77934-24305-3001-62045,4344
